SKU_number	MarketingType	ReleaseYear	PurchaseAmt
858491	New	2014	48.65
1891603	New	2014	21.13
3694629	New	2016	49.41
878081	New	2014	24.79
663751	Original	2013	0
1946293	Original	2014	47.28
2170108	New	2014	0.00
861204	New	2013	23.97
1688357	Original	2014	12.76
637632	New	2013	22.83
1453060	Original	2013	61.82
2082626	Original	2014	8.84
1523884	New	2014	12.88
1778830	Original	2013	46.18
538737	Original	2013	13.14
1544188	New	2013	153.36
1994420	Original	2014	22.93
1982499	Original	2014	34.99
633731	Original	2013	12.1
2104028	Original	2014	10.08
890959	New	2014	20.26
1738596	Original	2014	14.56
2020946	New	2014	16.62
1758921	Original	2014	22.5
1993538	New	2014	16.13
1479544	Original	2014	6.94
1628499	Original	2014	26.47
546780	New	2013	18.97
924277	Original	2014	78.98
873240	Original	2013	12.15
612737	Original	2013	10.44
1437430	New	2015	0.00
2168830	Original	2014	30.46
868120	Original	2015	52.37
876997	Original	2014	106.4
629088	Original	2013	9.03
902354	New	2014	17.01
534487	New	2013	19.57
867659	Original	2014	56.19
686595	Original	2013	16.92
664214	Original	2013	31.44
917247	New	2014	45.82
544034	New	2013	35.80
652325	New	2013	17.83
2110293	Original	2014	9.49
880425	Original	2014	23.99
1778607	New	2013	10.23
861236	Original	2013	4.73
869583	New	2014	51.47
2135525	New	2013	22.61
1576507	New	2013	24.68
543133	Original	2013	47.28
921437	New	2014	22.33
644497	Original	2013	25.27
591110	Original	2013	48.64
1707782	New	2014	31.86
663156	Original	2013	21.99
688507	New	2013	15.34
1979089	Original	2013	18.38
900510	Original	2014	25.3
612761	Original	2013	17.97
1438563	Original	2014	53
1555216	Original	2014	27.22
3780335	Original	2016	44.05
903950	New	2014	39.35
862308	Original	2014	50.99
2164811	New	2014	30.92
2140418	Original	2014	19.11
1964769	Original	2013	43.41
1833245	Original	2014	19.94
1437425	New	2014	4.00
612575	Original	2013	33.38
610475	New	2013	9.51
1964813	New	2013	100.48
1938927	New	2013	19.20
622224	New	2013	30.53
2105765	New	2014	19.02
649473	New	2013	0.00
649532	New	2013	12.16
872224	New	2014	49.83
881413	Original	2013	10.53
2063131	New	2014	17.77
864794	New	2014	39.48
1455081	Original	2015	5.45
540690	Original	2013	57.48
1856821	Original	2014	0
2164848	New	2014	20.90
1646656	New	2014	11.88
1778861	Original	2013	16.01
862081	Original	2014	29.23
1725327	Original	2014	4
660642	New	2014	4.53
609953	Original	2013	17.99
880454	New	2014	57.55
545908	Original	2013	38.45
905105	Original	2014	27.25
1957964	New	2014	16.09
541017	New	2013	19.96
866329	Original	2013	12.74
2043829	Original	2014	17.25
544787	Original	2013	85.89
2383503	Original	2015	33.99
635540	New	2013	6.87
1496621	Original	2014	8.89
2108836	Original	2013	6.76
864939	New	2014	0.00
2919230	New	2015	33.02
1993909	New	2013	23.92
544639	New	2013	32.35
1624786	New	2014	19.00
2162400	New	2014	4.49
1886522	New	2014	29.75
1952654	New	2013	54.81
3739145	Original	2016	11.6
673312	Original	2013	6.98
610250	New	2013	46.43
900705	New	2014	5.46
652257	New	2013	45.42
1924306	Original	2013	9.6
1660783	New	2015	35.36
2045202	Original	2013	12.19
871193	New	2014	52.49
1598432	Original	2014	7.37
687328	New	2013	22.10
1701554	New	2013	21.12
1980248	Original	2014	33.77
1856862	Original	2014	44.81
543999	New	2013	40.43
2131777	Original	2014	48.41
861931	New	2014	19.80
2079699	Original	2014	28.46
1542343	New	2013	29.94
649477	Original	2013	13.99
682052	Original	2013	4
610083	New	2014	43.65
1441733	Original	2013	47.64
688453	Original	2013	8.4
685345	New	2013	13.99
858386	New	2014	20.92
527220	Original	2013	62.6
1957877	New	2013	10.11
658043	Original	2013	19.39
609913	New	2013	27.71
591109	Original	2013	40.48
862367	New	2014	37.26
544667	New	2013	21.81
612043	Original	2014	88.39
1508392	New	2013	7.48
1453000	New	2014	0.00
612716	New	2013	31.60
3634996	New	2016	33.56
3775880	New	2016	25.62
1769143	Original	2014	21.91
1958011	Original	2013	25.55
875151	New	2014	15.68
2169348	Original	2013	48.23
872229	Original	2014	73.78
595079	Original	2013	41.66
922394	New	2014	7.18
2034159	Original	2013	12.02
1565984	Original	2014	9.52
539362	New	2013	6.45
1441733	New	2013	0.00
2083725	New	2014	21.43
1466535	Original	2015	0
894938	New	2013	41.20
1743557	New	2014	4.73
861278	New	2013	4.96
1946661	New	2014	34.75
2111684	New	2013	13.62
3745934	New	2016	36.39
2228536	New	2013	27.77
1587010	Original	2015	58.79
646948	Original	2013	47.07
611804	New	2013	35.88
3824752	New	2016	16.16
538295	Original	2013	26.74
900721	Original	2014	22.96
1437261	New	2014	14.81
586562	New	2013	4.55
2107199	New	2014	30.30
663991	New	2013	34.52
637537	New	2013	33.20
1532211	Original	2014	13.98
2084100	New	2013	43.55
2115756	New	2014	29.08
2029108	Original	2014	6.84
1720928	New	2013	5.49
1494606	Original	2014	3.85
2015375	Original	2014	22.02
201727	New	2014	4.96
683042	New	2013	14.38
593536	Original	2013	16.46
866633	New	2014	48.69
637598	New	2013	38.45
895228	Original	2014	49.37
861901	Original	2014	5.52
2105078	Original	2013	36.53
610676	New	2013	18.33
1826397	New	2013	50.01
906857	Original	2014	11.09
2926230	Original	2013	0
914927	New	2014	14.14
2043569	Original	2014	9.92
1780590	New	2014	91.23
1475846	Original	2014	37.94
895442	New	2013	54.84
544404	New	2013	61.73
881451	Original	2014	41.44
866986	Original	2014	36.99
2143163	New	2014	23.52
875224	Original	2014	13.57
663833	New	2013	44.93
664185	Original	2013	22.75
861953	New	2014	68.59
612693	Original	2013	48.99
1517251	Original	2014	75.97
664688	Original	2013	31.99
893030	New	2014	0.00
900832	Original	2013	5.97
1873313	New	2014	19.75
1938579	New	2014	15.63
892809	New	2014	71.00
642057	Original	2013	13.87
677086	Original	2013	4
683031	New	2013	13.28
1935433	Original	2014	11.97
867591	New	2014	42.93
862361	New	2014	29.87
2166392	New	2013	0.00
874038	Original	2013	4.98
3634991	New	2016	16.07
1729609	New	2014	13.31
2087361	New	2014	50.97
3550048	New	2016	24.38
2088318	New	2014	17.97
1556745	New	2014	33.31
1517763	New	2014	25.63
655220	Original	2013	26.99
2169497	New	2014	15.38
691154	New	2013	18.62
1830008	Original	2015	0
678519	Original	2013	14.99
3646039	New	2016	44.54
868281	New	2014	43.76
858358	New	2014	31.42
612402	Original	2013	25.17
1489607	New	2014	22.83
2022048	New	2014	14.53
3819007	Original	2013	15.55
647915	Original	2013	24.25
632014	Original	2013	31.67
546873	Original	2013	41.77
881668	Original	2015	42.1
660881	New	2013	33.38
543969	Original	2013	4
1491207	New	2013	27.41
1669159	New	2014	7.28
1682602	Original	2013	16.84
3775976	New	2016	58.33
881681	New	2015	58.58
610436	Original	2013	4.26
2919019	Original	2014	0
2159057	New	2013	31.30
612796	New	2013	4.51
3837023	Original	2016	42.99
1527346	New	2014	24.90
1989793	Original	2013	24.98
896864	Original	2014	50.43
1677662	New	2013	17.71
544725	Original	2013	47.74
2164292	New	2014	39.85
877330	New	2014	13.66
861556	New	2013	26.99
907833	Original	2014	13.99
867208	Original	2014	71.72
660699	Original	2013	13.04
2098168	New	2013	11.53
655218	New	2013	36.89
609919	New	2013	6.35
1891117	New	2013	37.20
2924535	Original	2015	0
1891533	New	2013	33.95
657882	Original	2014	4
1952554	New	2013	34.30
1942145	Original	2014	21.32
610399	New	2013	56.85
1976350	Original	2013	20.94
2231274	New	2014	17.24
1595425	Original	2013	7.52
865493	Original	2014	14.42
2098006	Original	2014	12
2155533	Original	2013	26.42
534736	Original	2013	23.93
1691935	Original	2014	31.98
1988571	Original	2013	23.62
865595	New	2013	21.96
902101	Original	2013	15.45
867513	Original	2013	24.74
738552	New	2013	32.76
545741	New	2013	35.55
889101	New	2014	27.55
862408	New	2015	36.85
874484	New	2013	44.79
881558	New	2014	32.61
3694501	New	2016	11.35
910923	Original	2014	57.96
538737	New	2013	148.57
678593	Original	2013	4
861496	New	2013	152.56
545923	Original	2013	6.94
2112691	Original	2013	18.01
874950	Original	2014	4
753849	Original	2013	16.38
1966867	Original	2014	14.36
642081	New	2013	31.40
1869229	Original	2014	19.27
612243	New	2013	97.87
864947	New	2014	37.43
738669	Original	2013	13.09
865231	New	2014	12.21
861801	New	2013	44.60
2085712	Original	2013	37.04
610473	Original	2013	22.55
1480597	Original	2013	0
898826	New	2014	28.34
903668	New	2014	9.64
3634864	New	2016	38.08
664029	Original	2013	26.36
616261	Original	2013	19.67
1677847	Original	2014	12.89
1777751	New	2013	0.00
874806	New	2014	12.56
864705	Original	2014	43.99
663293	Original	2013	33.09
1768397	New	2013	11.54
1768751	New	2013	61.40
892973	New	2014	30.46
2965693	Original	2015	40.2
544592	New	2013	40.59
903760	Original	2014	55.49
646942	Original	2013	0
1521228	New	2014	13.35
3826445	New	2016	46.70
3960258	New	2014	9.50
1565899	New	2013	9.24
612129	New	2013	49.18
2231055	Original	2014	38.01
3830872	Original	2016	19.59
861816	Original	2013	4
624661	New	2013	15.92
715952	Original	2013	74.69
593536	Original	2013	0
869202	New	2015	44.09
913098	Original	2014	0
633698	Original	2013	4
293977	New	2014	0.00
659940	Original	2013	55.98
912378	New	2013	18.33
862142	New	2014	10.21
1453510	Original	2014	83.66
664727	New	2013	35.32
867144	New	2014	72.05
865425	New	2014	46.29
861295	New	2013	31.56
2276932	Original	2013	0
873078	Original	2013	194.54
1964518	New	2014	22.02
2104209	Original	2014	7.43
879936	New	2014	28.01
895251	Original	2014	37.2
862024	New	2014	44.10
687302	New	2013	12.37
544721	New	2013	12.03
716117	Original	2013	4
867392	New	2014	33.71
660857	Original	2013	10.43
652321	Original	2014	0
2092750	Original	2013	14.49
1540276	Original	2013	23.13
1544188	Original	2013	46.62
3960105	New	2014	14.30
1453073	New	2014	69.72
2216453	New	2014	39.18
2009681	New	2013	21.30
908165	New	2014	42.31
545765	Original	2013	42.78
1598486	New	2014	9.87
1433922	New	2014	46.12
1989591	Original	2014	21.6
652373	Original	2013	0
534685	Original	2013	33.79
920148	Original	2014	26.33
702344	Original	2014	5.98
1778894	New	2013	36.13
2110262	New	2013	14.55
858473	New	2014	34.77
1826305	Original	2015	47.94
545021	Original	2014	50.04
2045185	New	2013	29.94
809024	New	2014	42.02
861887	Original	2014	129.71
1781348	Original	2015	68.31
663212	New	2013	30.45
1829996	Original	2014	32.51
1946495	New	2013	7.40
663625	Original	2013	73.99
3829961	Original	2016	53.91
646898	New	2013	22.42
1595479	New	2014	4.90
1452720	New	2013	34.65
3763469	New	2016	60.32
867754	New	2014	23.75
1695641	Original	2015	51.28
681210	New	2013	16.46
862367	New	2014	30.92
544531	Original	2013	14.28
1680141	New	2013	0.00
1451394	New	2013	31.59
2924507	Original	2015	42.45
1535725	New	2013	29.32
2020954	Original	2014	11.48
1625987	Original	2014	23.5
612799	New	2013	48.45
1517322	New	2013	74.26
867470	New	2014	89.65
2082608	New	2013	56.88
904537	New	2014	22.60
1956567	Original	2014	0
3513264	New	2016	44.83
656106	Original	2013	22.27
864961	Original	2013	15.94
1741645	New	2014	19.55
1932564	Original	2014	18.12
2097486	Original	2014	7.89
1760998	New	2013	37.58
3490102	Original	2016	30.28
576047	Original	2013	59.96
647763	New	2013	32.52
1452036	Original	2013	42.99
2288437	New	2014	0.00
3635050	Original	2016	10.05
652284	Original	2013	27.08
1777808	New	2013	9.16
1437466	Original	2013	21.65
861739	Original	2013	120.24
2051193	New	2013	9.15
1827248	New	2014	59.69
1697017	New	2014	10.29
877429	Original	2013	46.03
890919	New	2014	5.54
610354	Original	2013	86.96
1719921	Original	2014	15.24
2089604	New	2013	28.91
871847	New	2014	40.02
881700	Original	2013	9.97
892844	New	2014	37.63
864801	New	2016	9.21
862350	New	2014	25.26
1989607	Original	2014	15.96
635566	New	2013	27.83
3528848	New	2013	22.65
612734	Original	2014	28.03
865494	New	2014	5.45
1598313	New	2014	10.24
866591	Original	2013	44.67
1876867	New	2013	5.16
2064914	Original	2013	8.15
2109192	New	2013	18.08
866671	New	2014	36.65
2020600	New	2014	4.88
1696925	New	2013	4.97
610312	New	2013	18.48
2089197	New	2013	31.89
663786	New	2013	44.84
3634096	New	2016	48.11
664419	Original	2013	42.6
2238228	New	2013	14.37
861453	New	2013	49.71
644409	Original	2013	21.48
1639741	New	2013	23.60
2050816	New	2013	17.22
1942281	New	2013	4.19
688501	Original	2013	17.19
2043310	New	2014	16.05
1498440	Original	2014	14.83
861864	New	2014	37.64
664182	New	2013	49.91
3575278	Original	2016	18.09
544536	New	2013	7.99
1767316	New	2014	6.83
903734	New	2015	39.69
1437500	New	2013	20.89
2085929	Original	2013	41.88
716336	Original	2013	23.49
864813	New	2014	56.32
2104342	New	2014	24.63
660718	Original	2013	0
1692103	New	2014	18.05
688467	New	2013	20.44
906994	Original	2013	3.85
867956	Original	2014	46.89
1717980	Original	2013	21.48
3719758	New	2016	127.75
1939137	Original	2014	0
1935394	New	2014	48.43
3622229	Original	2016	26.04
3960235	Original	2016	13.94
2031811	New	2013	34.43
1496890	Original	2013	6.75
2286924	New	2014	0.00
1471120	Original	2014	23.99
544535	New	2013	31.44
536380	Original	2013	8.64
861692	New	2013	8.26
867757	New	2014	34.00
637618	New	2013	44.27
1938632	Original	2014	18.97
610379	Original	2013	27.65
642024	Original	2013	9.83
1942376	New	2014	43.15
895175	Original	2014	0
2079994	Original	2014	28.48
1633901	Original	2013	6.38
632041	Original	2013	0
663208	Original	2013	45.94
633749	Original	2014	14.04
866848	Original	2014	53.98
914861	Original	2014	13.98
3570008	Original	2014	27.33
1855490	Original	2014	0
1696742	Original	2014	20.22
1994593	New	2015	35.30
2103184	New	2013	19.37
664410	Original	2013	39.22
601083	New	2013	35.80
893109	New	2014	19.03
1778559	New	2014	38.88
611767	Original	2013	22.98
646865	New	2013	34.67
2970883	Original	2014	0
687890	New	2014	19.84
687759	New	2014	10.03
657933	New	2013	35.56
2105069	New	2013	34.98
2105373	New	2014	0.00
2090498	Original	2013	23.98
1452983	Original	2014	63.15
610032	Original	2014	47.62
539508	New	2013	4.57
871933	Original	2014	28.08
654076	Original	2013	14.5
545720	New	2013	47.99
906585	Original	2014	27.92
869497	Original	2015	40.33
1534733	Original	2014	17.68
861819	New	2013	0.00
690801	Original	2014	19.95
873593	New	2014	46.05
2100574	Original	2014	6.98
1833191	New	2014	13.48
2109092	New	2013	4.76
610041	Original	2014	15.17
1556736	New	2013	24.46
873057	New	2014	52.90
898778	Original	2014	31.01
535588	New	2013	4.94
808099	New	2013	19.01
1696739	Original	2014	0
871137	New	2014	27.23
1959692	Original	2014	52.94
3960073	New	2016	17.00
642028	New	2013	41.10
1628577	Original	2014	43.79
915797	Original	2014	103.48
661991	New	2013	39.52
3810166	New	2013	17.11
544690	Original	2013	3.85
1855484	New	2014	18.40
612564	New	2013	29.64
867647	New	2014	58.47
612510	New	2014	6.72
538897	New	2013	4.62
1780546	New	2014	31.42
898990	Original	2013	21.96
539863	Original	2013	6.84
861352	Original	2013	9.06
3802557	Original	2013	37.56
2054487	New	2014	27.24
649593	New	2013	45.69
705992	Original	2013	10.54
867393	Original	2014	25.24
1497801	Original	2013	15.38
3598549	Original	2016	38.73
2043307	Original	2014	17.73
2169962	New	2013	64.19
870306	New	2014	44.18
535715	Original	2013	63.71
2109177	New	2014	8.53
3815726	New	2013	31.23
3774564	Original	2016	67.24
3802991	Original	2014	33.36
652270	Original	2013	14.99
592182	New	2013	30.34
865256	Original	2013	27.25
543226	Original	2013	35.1
1780887	Original	2014	0
861278	Original	2013	5.08
544634	Original	2013	7.81
920601	Original	2014	138.99
897270	Original	2015	29.98
610188	New	2013	21.04
910774	New	2014	18.62
642049	Original	2013	23.95
612377	New	2013	29.12
3806092	New	2014	32.73
540390	Original	2013	4
544309	Original	2013	27.5
657958	Original	2013	0
3598385	Original	2013	32.98
536388	New	2013	14.44
243736	Original	2014	18.48
2281051	New	2014	40.70
896915	New	2013	8.19
1498886	New	2014	8.93
3879921	Original	2014	10.23
612761	New	2013	28.51
3694225	New	2013	22.00
1517446	Original	2014	34.54
1682606	Original	2014	15.08
1518899	Original	2014	69.52
656386	Original	2013	37.89
3462962	New	2016	35.66
906691	Original	2013	30.11
3808641	Original	2015	0
545305	New	2013	0.00
609836	New	2013	6.72
683593	Original	2013	5.4
1757592	New	2013	32.77
1762412	Original	2014	55.95
868257	Original	2014	23.99
633704	Original	2013	29.3
1555089	Original	2014	0
900424	New	2014	5.66
2098031	New	2015	34.51
1936387	Original	2014	23.54
906573	New	2014	59.58
2109116	Original	2014	17.24
866724	Original	2014	17.25
659913	Original	2013	64.95
1829909	New	2014	21.78
649491	Original	2013	44.44
2165838	Original	2014	40.84
867344	Original	2014	15.33
576943	Original	2014	37.39
642013	Original	2013	52.63
2052371	New	2013	49.33
864418	Original	2013	0
2109715	New	2013	24.49
1494529	New	2013	13.34
1677932	New	2014	26.49
650503	Original	2013	42.07
539257	Original	2013	43.57
2067951	New	2014	18.83
892789	New	2014	13.36
867464	New	2014	42.89
1675129	New	2013	28.88
690081	New	2013	20.44
2109133	New	2014	15.71
879499	Original	2014	59.12
1742740	Original	2013	17.78
1702300	New	2014	12.49
1684106	New	2014	6.44
2113067	Original	2014	17.62
2045208	Original	2014	15.86
864648	New	2014	34.08
1762072	New	2014	26.60
1710110	New	2013	20.53
2054966	Original	2013	28.23
526868	Original	2013	37.02
632061	New	2013	12.31
3960014	Original	2016	19.01
1684330	Original	2014	11.17
1814831	Original	2013	4.98
621233	Original	2013	8.03
2079704	New	2014	8.92
544124	Original	2013	0
545556	New	2013	46.79
869408	Original	2014	43.41
1876904	New	2014	9.73
1434030	Original	2014	14.73
705419	New	2013	12.12
542630	Original	2013	45.99
867258	Original	2014	20.31
892968	New	2014	26.09
1565969	New	2014	13.38
643422	Original	2013	15.35
1861115	New	2013	22.47
663199	New	2013	39.75
563565	New	2013	16.49
655098	New	2013	45.90
2205734	Original	2013	7.19
1724546	Original	2014	15.24
685931	New	2013	13.62
1761757	Original	2014	24.13
2054483	New	2014	0.00
649632	Original	2013	28.25
1552956	New	2014	44.26
3567792	New	2014	44.48
635548	Original	2013	79.98
541493	Original	2013	18.6
1633935	New	2014	25.76
1982601	New	2014	36.60
864981	New	2013	34.21
655078	Original	2013	33.4
3829951	Original	2016	36.41
1516580	New	2013	48.32
862190	Original	2014	36.98
610245	Original	2014	13.39
716253	Original	2013	8.94
2110816	Original	2014	14.75
610388	Original	2013	52.23
1762315	Original	2014	18.69
2038749	Original	2013	14.73
1780572	New	2014	16.35
652914	New	2013	26.51
3803659	New	2014	21.66
1667459	Original	2013	13.84
894938	Original	2013	37.56
3578232	Original	2013	13.75
1925586	Original	2013	24.56
539841	New	2013	8.75
1983838	New	2014	31.06
663479	New	2013	19.44
1778945	Original	2014	35.39
610379	Original	2013	44.99
866556	Original	2014	41.73
675572	Original	2013	13.44
879992	New	2014	96.24
663872	New	2013	23.72
534720	New	2013	6.90
678851	Original	2013	5.7
3751628	New	2016	15.76
610316	Original	2013	33.49
603483	Original	2014	26.47
1437036	New	2014	11.42
